before;after;filename;info;rating1;rating2
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-29-57_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-29-57_after.png;2021-12-20 11-29-57;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-30-45_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-30-45_after.png;2021-12-20 11-30-45;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-31-58_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-31-58_after.png;2021-12-20 11-31-58;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-32-40_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-32-40_after.png;2021-12-20 11-32-40;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-33-50_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-33-50_after.png;2021-12-20 11-33-50;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-34-21_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-34-21_after.png;2021-12-20 11-34-21;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-35-52_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-35-52_after.png;2021-12-20 11-35-52;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-36-37_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-36-37_after.png;2021-12-20 11-36-37;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-37-06_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-37-06_after.png;2021-12-20 11-37-06;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-38-03_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-38-03_after.png;2021-12-20 11-38-03;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-39-05_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-39-05_after.png;2021-12-20 11-39-05;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-40-04_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-40-04_after.png;2021-12-20 11-40-04;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-40-36_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-40-36_after.png;2021-12-20 11-40-36;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-41-41_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-41-41_after.png;2021-12-20 11-41-41;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-42-17_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-42-17_after.png;2021-12-20 11-42-17;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-43-08_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-43-08_after.png;2021-12-20 11-43-08;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-44-32_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-44-32_after.png;2021-12-20 11-44-32;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-45-37_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-45-37_after.png;2021-12-20 11-45-37;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-46-19_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-46-19_after.png;2021-12-20 11-46-19;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-46-36_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-46-36_after.png;2021-12-20 11-46-36;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-46-51_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-46-51_after.png;2021-12-20 11-46-51;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-48-18_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-48-18_after.png;2021-12-20 11-48-18;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-48-35_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-48-35_after.png;2021-12-20 11-48-35;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-49-52_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-49-52_after.png;2021-12-20 11-49-52;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-50-28_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-50-28_after.png;2021-12-20 11-50-28;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-51-36_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-51-36_after.png;2021-12-20 11-51-36;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-52-10_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-52-10_after.png;2021-12-20 11-52-10;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-53-09_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-53-09_after.png;2021-12-20 11-53-09;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-54-28_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-54-28_after.png;2021-12-20 11-54-28;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-55-05_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-55-05_after.png;2021-12-20 11-55-05;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-55-56_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-55-56_after.png;2021-12-20 11-55-56;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-56-35_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-56-35_after.png;2021-12-20 11-56-35;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-56-44_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-56-44_after.png;2021-12-20 11-56-44;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-56-53_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-56-53_after.png;2021-12-20 11-56-53;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-57-35_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-57-35_after.png;2021-12-20 11-57-35;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-58-33_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-58-33_after.png;2021-12-20 11-58-33;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-59-59_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 11-59-59_after.png;2021-12-20 11-59-59;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-00-41_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-00-41_after.png;2021-12-20 12-00-41;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-01-47_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-01-47_after.png;2021-12-20 12-01-47;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-01-56_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-01-56_after.png;2021-12-20 12-01-56;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-03-14_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-03-14_after.png;2021-12-20 12-03-14;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-04-11_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-04-11_after.png;2021-12-20 12-04-11;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-04-55_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-04-55_after.png;2021-12-20 12-04-55;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-05-24_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-05-24_after.png;2021-12-20 12-05-24;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-06-15_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-06-15_after.png;2021-12-20 12-06-15;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-07-46_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-07-46_after.png;2021-12-20 12-07-46;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-08-18_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-08-18_after.png;2021-12-20 12-08-18;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-09-00_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-09-00_after.png;2021-12-20 12-09-00;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-09-45_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-09-45_after.png;2021-12-20 12-09-45;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-10-41_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-10-41_after.png;2021-12-20 12-10-41;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-11-54_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-11-54_after.png;2021-12-20 12-11-54;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-12-18_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-12-18_after.png;2021-12-20 12-12-18;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-13-42_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-13-42_after.png;2021-12-20 12-13-42;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-13-51_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-13-51_after.png;2021-12-20 12-13-51;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-14-00_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-14-00_after.png;2021-12-20 12-14-00;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-15-05_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-15-05_after.png;2021-12-20 12-15-05;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-15-53_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-15-53_after.png;2021-12-20 12-15-53;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-16-44_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-16-44_after.png;2021-12-20 12-16-44;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-18-17_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-18-17_after.png;2021-12-20 12-18-17;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-19-08_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-19-08_after.png;2021-12-20 12-19-08;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-19-32_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-19-32_after.png;2021-12-20 12-19-32;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-20-41_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-20-41_after.png;2021-12-20 12-20-41;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-21-10_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-21-10_after.png;2021-12-20 12-21-10;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-22-01_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-22-01_after.png;2021-12-20 12-22-01;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-22-52_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-22-52_after.png;2021-12-20 12-22-52;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-23-37_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-23-37_after.png;2021-12-20 12-23-37;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-25-04_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-25-04_after.png;2021-12-20 12-25-04;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-26-09_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-26-09_after.png;2021-12-20 12-26-09;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-26-18_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-26-18_after.png;2021-12-20 12-26-18;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-27-30_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-27-30_after.png;2021-12-20 12-27-30;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-28-48_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-28-48_after.png;2021-12-20 12-28-48;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-29-10_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-29-10_after.png;2021-12-20 12-29-10;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-29-48_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-29-48_after.png;2021-12-20 12-29-48;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-30-02_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-30-02_after.png;2021-12-20 12-30-02;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-31-09_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-31-09_after.png;2021-12-20 12-31-09;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-31-47_before.png;com.mzhang.cleantimer_1/dataloss/MainActivity/2021-12-20 12-31-47_after.png;2021-12-20 12-31-47;Combinação gerada aleatoriamente reiniciada;Perde estado;True Positive
